,LNDbID,x,y,z,w,h,file,orig shp,origin,t_wrld,lblIndex
323,78,0.66015625,0.525390625,47.0,0.0029296875,0.0029296875,tr-0078-0002.jpg,"(251, 512, 512)","(-243.552734375, -385.552734375, 204.5)",tr-0078-0002,0
324,79,0.33984375,0.29296875,130.0,0.01405204422092283,0.01405204422092283,tr-0079-0000.jpg,"(318, 512, 512)","(-178.1337890625, -379.1337890625, -521.0)",tr-0079-0000,1
325,79,0.78515625,0.611328125,202.0,0.003674592251941911,0.003674592251941911,tr-0079-0001.jpg,"(318, 512, 512)","(-178.1337890625, -379.1337890625, -521.0)",tr-0079-0001,1
326,79,0.607421875,0.80078125,64.0,0.0029296875,0.0029296875,tr-0079-0002.jpg,"(318, 512, 512)","(-178.1337890625, -379.1337890625, -521.0)",tr-0079-0002,0
327,79,0.341796875,0.859375,60.0,0.0029296875,0.0029296875,tr-0079-0003.jpg,"(318, 512, 512)","(-178.1337890625, -379.1337890625, -521.0)",tr-0079-0003,0
328,80,0.1953125,0.265625,121.0,0.009916495339446517,0.009916495339446517,tr-0080-0000.jpg,"(313, 512, 512)","(-180.65234375, -313.65234375, -257.0)",tr-0080-0000,1
329,80,0.28515625,0.6484375,72.0,0.02229426896348366,0.02229426896348366,tr-0080-0001.jpg,"(313, 512, 512)","(-180.65234375, -313.65234375, -257.0)",tr-0080-0001,1
330,80,0.830078125,0.46484375,90.0,0.007476516286144881,0.007476516286144881,tr-0080-0002.jpg,"(313, 512, 512)","(-180.65234375, -313.65234375, -257.0)",tr-0080-0002,1
331,80,0.263671875,0.6484375,59.0,0.0029296875,0.0029296875,tr-0080-0003.jpg,"(313, 512, 512)","(-180.65234375, -313.65234375, -257.0)",tr-0080-0003,0
332,80,0.7265625,0.61328125,51.0,0.0029296875,0.0029296875,tr-0080-0004.jpg,"(313, 512, 512)","(-180.65234375, -313.65234375, -257.0)",tr-0080-0004,0
333,80,0.220703125,0.6875,136.0,0.0029296875,0.0029296875,tr-0080-0005.jpg,"(313, 512, 512)","(-180.65234375, -313.65234375, -257.0)",tr-0080-0005,0
334,81,0.255859375,0.431640625,168.0,0.005371003909597775,0.005371003909597775,tr-0081-0000.jpg,"(328, 512, 512)","(-158.6875, -329.6875, -854.0)",tr-0081-0000,1
335,81,0.888671875,0.720703125,94.0,0.003650226896285389,0.003650226896285389,tr-0081-0001.jpg,"(328, 512, 512)","(-158.6875, -329.6875, -854.0)",tr-0081-0001,1
336,81,0.8828125,0.65625,69.0,0.005213914477797911,0.005213914477797911,tr-0081-0002.jpg,"(328, 512, 512)","(-158.6875, -329.6875, -854.0)",tr-0081-0002,1
337,81,0.859375,0.658203125,74.0,0.004737155683436107,0.004737155683436107,tr-0081-0003.jpg,"(328, 512, 512)","(-158.6875, -329.6875, -854.0)",tr-0081-0003,1
338,81,0.703125,0.8125,110.0,0.0044519993043808884,0.0044519993043808884,tr-0081-0004.jpg,"(328, 512, 512)","(-158.6875, -329.6875, -854.0)",tr-0081-0004,1
339,82,0.56640625,0.509765625,246.0,0.006391820027337387,0.006391820027337387,tr-0082-0000.jpg,"(296, 512, 512)","(-176.673828125, -298.673828125, -756.0)",tr-0082-0000,1
340,82,0.484375,0.52734375,123.0,0.0029296875,0.0029296875,tr-0082-0001.jpg,"(296, 512, 512)","(-176.673828125, -298.673828125, -756.0)",tr-0082-0001,0
341,83,0.330078125,0.2890625,132.0,0.004916447326597647,0.004916447326597647,tr-0083-0000.jpg,"(269, 512, 512)","(-178.673828125, -300.673828125, -318.5)",tr-0083-0000,1
342,83,0.25,0.3203125,130.0,0.00417293785898527,0.00417293785898527,tr-0083-0001.jpg,"(269, 512, 512)","(-178.673828125, -300.673828125, -318.5)",tr-0083-0001,1
343,83,0.390625,0.29296875,108.0,0.0029296875,0.0029296875,tr-0083-0002.jpg,"(269, 512, 512)","(-178.673828125, -300.673828125, -318.5)",tr-0083-0002,0
344,84,0.431640625,0.724609375,154.0,0.005816690496582138,0.005816690496582138,tr-0084-0000.jpg,"(297, 512, 512)","(-177.673828125, -310.673828125, -236.5)",tr-0084-0000,1
345,84,0.154296875,0.64453125,129.0,0.0037559302610077686,0.0037559302610077686,tr-0084-0001.jpg,"(297, 512, 512)","(-177.673828125, -310.673828125, -236.5)",tr-0084-0001,1
346,85,0.23046875,0.57421875,154.0,0.003256149367026037,0.003256149367026037,tr-0085-0000.jpg,"(284, 512, 512)","(-162.1884765625, -290.1884765625, -223.0)",tr-0085-0000,1
347,85,0.150390625,0.5703125,121.0,0.003727360556315721,0.003727360556315721,tr-0085-0001.jpg,"(284, 512, 512)","(-162.1884765625, -290.1884765625, -223.0)",tr-0085-0001,1
348,85,0.2578125,0.59765625,245.0,0.0041161207678778065,0.0041161207678778065,tr-0085-0002.jpg,"(284, 512, 512)","(-162.1884765625, -290.1884765625, -223.0)",tr-0085-0002,1
349,85,0.767578125,0.654296875,189.0,0.004621961566258853,0.004621961566258853,tr-0085-0003.jpg,"(284, 512, 512)","(-162.1884765625, -290.1884765625, -223.0)",tr-0085-0003,1
350,86,0.24609375,0.466796875,152.0,0.02019920191720633,0.02019920191720633,tr-0086-0000.jpg,"(257, 512, 512)","(-169.673828125, -334.673828125, -268.0)",tr-0086-0000,1
351,86,0.359375,0.705078125,155.0,0.0046167103066239576,0.0046167103066239576,tr-0086-0001.jpg,"(257, 512, 512)","(-169.673828125, -334.673828125, -268.0)",tr-0086-0001,1
352,86,0.25390625,0.298828125,117.0,0.003116770588057447,0.003116770588057447,tr-0086-0002.jpg,"(257, 512, 512)","(-169.673828125, -334.673828125, -268.0)",tr-0086-0002,1
353,86,0.189453125,0.66015625,108.0,0.006367021252189969,0.006367021252189969,tr-0086-0003.jpg,"(257, 512, 512)","(-169.673828125, -334.673828125, -268.0)",tr-0086-0003,1
354,86,0.322265625,0.73046875,181.0,0.0073566498869560145,0.0073566498869560145,tr-0086-0004.jpg,"(257, 512, 512)","(-169.673828125, -334.673828125, -268.0)",tr-0086-0004,1
355,87,0.31640625,0.69140625,205.0,0.0050755036789687435,0.0050755036789687435,tr-0087-0000.jpg,"(353, 512, 512)","(-192.1376953125, -358.1376953125, 721.0)",tr-0087-0000,1
356,87,0.875,0.46484375,104.0,0.00629419541313716,0.00629419541313716,tr-0087-0001.jpg,"(353, 512, 512)","(-192.1376953125, -358.1376953125, 721.0)",tr-0087-0001,1
357,87,0.640625,0.599609375,227.0,0.005250657631284647,0.005250657631284647,tr-0087-0002.jpg,"(353, 512, 512)","(-192.1376953125, -358.1376953125, 721.0)",tr-0087-0002,1
358,87,0.759765625,0.2578125,140.0,0.0029296875,0.0029296875,tr-0087-0003.jpg,"(353, 512, 512)","(-192.1376953125, -358.1376953125, 721.0)",tr-0087-0003,0
359,88,0.634765625,0.591796875,201.0,0.0045319397565120444,0.0045319397565120444,tr-0088-0000.jpg,"(335, 512, 512)","(-193.62890625, -327.62890625, 731.0)",tr-0088-0000,1
360,88,0.623046875,0.53515625,288.0,0.0029296875,0.0029296875,tr-0088-0001.jpg,"(335, 512, 512)","(-193.62890625, -327.62890625, 731.0)",tr-0088-0001,0
361,89,0.244140625,0.703125,258.0,0.003442995452435777,0.003442995452435777,tr-0089-0000.jpg,"(328, 512, 512)","(-185.654296875, -374.654296875, 697.0)",tr-0089-0000,1
362,89,0.796875,0.482421875,140.0,0.0029296875,0.0029296875,tr-0089-0001.jpg,"(328, 512, 512)","(-185.654296875, -374.654296875, 697.0)",tr-0089-0001,1
363,90,0.634765625,0.349609375,161.0,0.0036914413665781356,0.0036914413665781356,tr-0090-0000.jpg,"(315, 512, 512)","(-204.1162109375, -374.1162109375, -368.0)",tr-0090-0000,1
364,91,0.267578125,0.44140625,192.0,0.004709533262870279,0.004709533262870279,tr-0091-0000.jpg,"(343, 512, 512)","(-177.673828125, -339.673828125, -431.0)",tr-0091-0000,1
365,91,0.86328125,0.505859375,88.0,0.003217380302490951,0.003217380302490951,tr-0091-0001.jpg,"(343, 512, 512)","(-177.673828125, -339.673828125, -431.0)",tr-0091-0001,1
366,91,0.20703125,0.7578125,226.0,0.0029296875,0.0029296875,tr-0091-0002.jpg,"(343, 512, 512)","(-177.673828125, -339.673828125, -431.0)",tr-0091-0002,0
367,91,0.30859375,0.728515625,290.0,0.0029296875,0.0029296875,tr-0091-0003.jpg,"(343, 512, 512)","(-177.673828125, -339.673828125, -431.0)",tr-0091-0003,0
368,92,0.337890625,0.77734375,256.0,0.004895481411633104,0.004895481411633104,tr-0092-0000.jpg,"(290, 512, 512)","(-174.673828125, -353.673828125, -343.5)",tr-0092-0000,1
369,92,0.232421875,0.65234375,219.0,0.005164662768813436,0.005164662768813436,tr-0092-0001.jpg,"(290, 512, 512)","(-174.673828125, -353.673828125, -343.5)",tr-0092-0001,1
370,92,0.17578125,0.58984375,119.0,0.00417293785898527,0.00417293785898527,tr-0092-0002.jpg,"(290, 512, 512)","(-174.673828125, -353.673828125, -343.5)",tr-0092-0002,1
371,92,0.181640625,0.556640625,125.0,0.003682981055971938,0.003682981055971938,tr-0092-0003.jpg,"(290, 512, 512)","(-174.673828125, -353.673828125, -343.5)",tr-0092-0003,1
372,92,0.728515625,0.640625,241.0,0.0047321755977808334,0.0047321755977808334,tr-0092-0004.jpg,"(290, 512, 512)","(-174.673828125, -353.673828125, -343.5)",tr-0092-0004,1
373,93,0.3359375,0.36328125,101.0,0.006806260578315144,0.006806260578315144,tr-0093-0000.jpg,"(313, 512, 512)","(-184.1357421875, -366.1357421875, -326.5)",tr-0093-0000,1
374,93,0.55078125,0.484375,237.0,0.009585621971946096,0.009585621971946096,tr-0093-0001.jpg,"(313, 512, 512)","(-184.1357421875, -366.1357421875, -326.5)",tr-0093-0001,1
375,93,0.697265625,0.572265625,180.0,0.00555925863274348,0.00555925863274348,tr-0093-0002.jpg,"(313, 512, 512)","(-184.1357421875, -366.1357421875, -326.5)",tr-0093-0002,1
376,93,0.384765625,0.689453125,282.0,0.0029296875,0.0029296875,tr-0093-0003.jpg,"(313, 512, 512)","(-184.1357421875, -366.1357421875, -326.5)",tr-0093-0003,0
377,93,0.427734375,0.716796875,257.0,0.0029296875,0.0029296875,tr-0093-0004.jpg,"(313, 512, 512)","(-184.1357421875, -366.1357421875, -326.5)",tr-0093-0004,0
378,94,0.2890625,0.46875,192.0,0.006612703255555877,0.006612703255555877,tr-0094-0000.jpg,"(320, 512, 512)","(-178.1552734375, -360.1552734375, -356.5)",tr-0094-0000,1
379,94,0.232421875,0.41015625,162.0,0.004530726994408424,0.004530726994408424,tr-0094-0001.jpg,"(320, 512, 512)","(-178.1552734375, -360.1552734375, -356.5)",tr-0094-0001,1
380,94,0.1484375,0.65625,100.0,0.004389048017654982,0.004389048017654982,tr-0094-0002.jpg,"(320, 512, 512)","(-178.1552734375, -360.1552734375, -356.5)",tr-0094-0002,1
381,95,0.353515625,0.70703125,230.0,0.004695672330308199,0.004695672330308199,tr-0095-0000.jpg,"(314, 512, 512)","(-171.66796875, -314.66796875, -258.0)",tr-0095-0000,1
382,96,0.87890625,0.509765625,149.0,0.011453829789237868,0.011453829789237868,tr-0096-0000.jpg,"(315, 512, 512)","(-172.6953125, -273.6953125, -241.5)",tr-0096-0000,1
383,96,0.859375,0.462890625,157.0,0.003917154687385156,0.003917154687385156,tr-0096-0001.jpg,"(315, 512, 512)","(-172.6953125, -273.6953125, -241.5)",tr-0096-0001,1
384,96,0.775390625,0.515625,150.0,0.009244157107246593,0.009244157107246593,tr-0096-0002.jpg,"(315, 512, 512)","(-172.6953125, -273.6953125, -241.5)",tr-0096-0002,1
385,97,0.861328125,0.56640625,88.0,0.004602000574883583,0.004602000574883583,tr-0097-0000.jpg,"(319, 512, 512)","(-206.1298828125, -399.1298828125, -101.19999999999999)",tr-0097-0000,1
386,97,0.34765625,0.380859375,177.0,0.0029296875,0.0029296875,tr-0097-0001.jpg,"(319, 512, 512)","(-206.1298828125, -399.1298828125, -101.19999999999999)",tr-0097-0001,0
387,98,0.67578125,0.61328125,282.0,0.0036104130483681045,0.0036104130483681045,tr-0098-0000.jpg,"(365, 512, 512)","(-178.66796875, -286.66796875, -72.5)",tr-0098-0000,1
388,99,0.177734375,0.30859375,163.0,0.008475668896920054,0.008475668896920054,tr-0099-0000.jpg,"(351, 512, 512)","(-186.1455078125, -344.1455078125, -407.0)",tr-0099-0000,1
389,99,0.779296875,0.29296875,152.0,0.00357257759820552,0.00357257759820552,tr-0099-0001.jpg,"(351, 512, 512)","(-186.1455078125, -344.1455078125, -407.0)",tr-0099-0001,1
390,100,0.333984375,0.134765625,111.0,0.003472237414702695,0.003472237414702695,tr-0100-0000.jpg,"(323, 512, 512)","(-184.1787109375, -281.1787109375, -383.0)",tr-0100-0000,1
391,100,0.318359375,0.21875,161.0,0.002979101458763123,0.002979101458763123,tr-0100-0001.jpg,"(323, 512, 512)","(-184.1787109375, -281.1787109375, -383.0)",tr-0100-0001,1
392,100,0.31640625,0.421875,109.0,0.00391972631624619,0.00391972631624619,tr-0100-0002.jpg,"(323, 512, 512)","(-184.1787109375, -281.1787109375, -383.0)",tr-0100-0002,1
393,101,0.193359375,0.55078125,146.0,0.0034235159222224254,0.0034235159222224254,tr-0101-0000.jpg,"(344, 512, 512)","(-176.1572265625, -332.1572265625, -137.0)",tr-0101-0000,1
394,101,0.66015625,0.69921875,140.0,0.0029296875,0.0029296875,tr-0101-0001.jpg,"(344, 512, 512)","(-176.1572265625, -332.1572265625, -137.0)",tr-0101-0001,0
395,102,0.703125,0.6796875,233.0,0.007991995796311486,0.007991995796311486,tr-0102-0000.jpg,"(335, 512, 512)","(-185.650390625, -333.650390625, -424.0)",tr-0102-0000,1
396,102,0.623046875,0.583984375,236.0,0.013761680180455232,0.013761680180455232,tr-0102-0001.jpg,"(335, 512, 512)","(-185.650390625, -333.650390625, -424.0)",tr-0102-0001,1
397,102,0.673828125,0.58203125,248.0,0.010517872878242154,0.010517872878242154,tr-0102-0002.jpg,"(335, 512, 512)","(-185.650390625, -333.650390625, -424.0)",tr-0102-0002,1
398,102,0.65625,0.6484375,258.0,0.007709852771412122,0.007709852771412122,tr-0102-0003.jpg,"(335, 512, 512)","(-185.650390625, -333.650390625, -424.0)",tr-0102-0003,1
399,103,0.255859375,0.294921875,179.0,0.013223515461028977,0.013223515461028977,tr-0103-0000.jpg,"(353, 512, 512)","(-196.62890625, -356.62890625, -538.5)",tr-0103-0000,1
400,103,0.142578125,0.4765625,210.0,0.0036590324508458624,0.0036590324508458624,tr-0103-0001.jpg,"(353, 512, 512)","(-196.62890625, -356.62890625, -538.5)",tr-0103-0001,1
401,103,0.291015625,0.650390625,277.0,0.006474449523906222,0.006474449523906222,tr-0103-0002.jpg,"(353, 512, 512)","(-196.62890625, -356.62890625, -538.5)",tr-0103-0002,1
402,103,0.298828125,0.603515625,298.0,0.0029296875,0.0029296875,tr-0103-0003.jpg,"(353, 512, 512)","(-196.62890625, -356.62890625, -538.5)",tr-0103-0003,0
403,104,0.73828125,0.646484375,237.0,0.004684827921049955,0.004684827921049955,tr-0104-0000.jpg,"(301, 512, 512)","(-205.1572265625, -333.1572265625, -408.0)",tr-0104-0000,1
404,104,0.724609375,0.615234375,248.0,0.004772065437497594,0.004772065437497594,tr-0104-0001.jpg,"(301, 512, 512)","(-205.1572265625, -333.1572265625, -408.0)",tr-0104-0001,1
405,104,0.68359375,0.6484375,245.0,0.0031945778438091732,0.0031945778438091732,tr-0104-0002.jpg,"(301, 512, 512)","(-205.1572265625, -333.1572265625, -408.0)",tr-0104-0002,1
406,104,0.732421875,0.564453125,246.0,0.003826046175910713,0.003826046175910713,tr-0104-0003.jpg,"(301, 512, 512)","(-205.1572265625, -333.1572265625, -408.0)",tr-0104-0003,1
407,104,0.685546875,0.603515625,258.0,0.0029296875,0.0029296875,tr-0104-0004.jpg,"(301, 512, 512)","(-205.1572265625, -333.1572265625, -408.0)",tr-0104-0004,0
408,105,0.658267716535433,0.720703125,267.0,0.005096167101335204,0.005096167101335204,tr-0105-0000.jpg,"(339, 512, 635)","(-190.22796422124713, -306.75299183646246, -1313.446188332126)",tr-0105-0000,1
409,105,0.25984251968503935,0.740234375,254.0,0.0052783253576804655,0.0052783253576804655,tr-0105-0001.jpg,"(339, 512, 635)","(-190.22796422124713, -306.75299183646246, -1313.446188332126)",tr-0105-0001,1
410,105,0.22362204724409449,0.54296875,155.0,0.0031776227949783685,0.0031776227949783685,tr-0105-0002.jpg,"(339, 512, 635)","(-190.22796422124713, -306.75299183646246, -1313.446188332126)",tr-0105-0002,1
411,105,0.3354330708661417,0.716796875,280.0,0.0029296875,0.0029296875,tr-0105-0003.jpg,"(339, 512, 635)","(-190.22796422124713, -306.75299183646246, -1313.446188332126)",tr-0105-0003,0
412,105,0.3181102362204724,0.78125,265.0,0.0029296875,0.0029296875,tr-0105-0004.jpg,"(339, 512, 635)","(-190.22796422124713, -306.75299183646246, -1313.446188332126)",tr-0105-0004,1
413,105,0.48503937007874015,0.609375,193.0,0.0029296875,0.0029296875,tr-0105-0005.jpg,"(339, 512, 635)","(-190.22796422124713, -306.75299183646246, -1313.446188332126)",tr-0105-0005,1
414,105,0.6566929133858268,0.720703125,267.0,0.0029296875,0.0029296875,tr-0105-0006.jpg,"(339, 512, 635)","(-190.22796422124713, -306.75299183646246, -1313.446188332126)",tr-0105-0006,0
415,105,0.3543307086614173,0.73046875,284.0,0.0029296875,0.0029296875,tr-0105-0007.jpg,"(339, 512, 635)","(-190.22796422124713, -306.75299183646246, -1313.446188332126)",tr-0105-0007,0
416,105,0.3354330708661417,0.724609375,282.0,0.0029296875,0.0029296875,tr-0105-0008.jpg,"(339, 512, 635)","(-190.22796422124713, -306.75299183646246, -1313.446188332126)",tr-0105-0008,0
417,105,0.6566929133858268,0.736328125,261.0,0.0029296875,0.0029296875,tr-0105-0009.jpg,"(339, 512, 635)","(-190.22796422124713, -306.75299183646246, -1313.446188332126)",tr-0105-0009,0
418,105,0.6551181102362205,0.775390625,248.0,0.0029296875,0.0029296875,tr-0105-0010.jpg,"(339, 512, 635)","(-190.22796422124713, -306.75299183646246, -1313.446188332126)",tr-0105-0010,0
419,105,0.815748031496063,0.357421875,106.0,0.0029296875,0.0029296875,tr-0105-0011.jpg,"(339, 512, 635)","(-190.22796422124713, -306.75299183646246, -1313.446188332126)",tr-0105-0011,0
420,106,0.26171875,0.40625,235.0,0.004937624817849353,0.004937624817849353,tr-0106-0000.jpg,"(314, 512, 512)","(-148.504296875, -310.104296875, -1229.2)",tr-0106-0000,1
421,106,0.37890625,0.640625,298.0,0.0040016291594354115,0.0040016291594354115,tr-0106-0001.jpg,"(314, 512, 512)","(-148.504296875, -310.104296875, -1229.2)",tr-0106-0001,1
422,106,0.712890625,0.388671875,167.0,0.003922368046148613,0.003922368046148613,tr-0106-0002.jpg,"(314, 512, 512)","(-148.504296875, -310.104296875, -1229.2)",tr-0106-0002,1
423,107,0.390625,0.4375,214.0,0.01312735180957379,0.01312735180957379,tr-0107-0000.jpg,"(329, 512, 512)","(-183.654296875, -323.154296875, -528.5)",tr-0107-0000,1
424,107,0.3203125,0.39453125,226.0,0.004593647370910893,0.004593647370910893,tr-0107-0001.jpg,"(329, 512, 512)","(-183.654296875, -323.154296875, -528.5)",tr-0107-0001,1
425,107,0.171875,0.650390625,115.0,0.00499612363782401,0.00499612363782401,tr-0107-0002.jpg,"(329, 512, 512)","(-183.654296875, -323.154296875, -528.5)",tr-0107-0002,1
426,107,0.390625,0.60546875,318.0,0.0029296875,0.0029296875,tr-0107-0003.jpg,"(329, 512, 512)","(-183.654296875, -323.154296875, -528.5)",tr-0107-0003,0
427,107,0.462890625,0.5703125,310.0,0.0029296875,0.0029296875,tr-0107-0004.jpg,"(329, 512, 512)","(-183.654296875, -323.154296875, -528.5)",tr-0107-0004,0
428,108,0.259765625,0.7578125,193.0,0.004356569612806509,0.004356569612806509,tr-0108-0000.jpg,"(314, 512, 512)","(-157.681640625, -312.181640625, -307.5)",tr-0108-0000,1
429,108,0.314453125,0.357421875,148.0,0.011421743139191353,0.011421743139191353,tr-0108-0001.jpg,"(314, 512, 512)","(-157.681640625, -312.181640625, -307.5)",tr-0108-0001,1
430,109,0.736328125,0.595703125,210.0,0.004467309972217079,0.004467309972217079,tr-0109-0000.jpg,"(345, 512, 512)","(-176.059375, -327.959375, -1267.2)",tr-0109-0000,1
431,109,0.412109375,0.634765625,254.0,0.0037523052469343857,0.0037523052469343857,tr-0109-0001.jpg,"(345, 512, 512)","(-176.059375, -327.959375, -1267.2)",tr-0109-0001,1
432,109,0.806640625,0.60546875,287.0,0.0029296875,0.0029296875,tr-0109-0002.jpg,"(345, 512, 512)","(-176.059375, -327.959375, -1267.2)",tr-0109-0002,0
433,109,0.763671875,0.576171875,302.0,0.0029296875,0.0029296875,tr-0109-0003.jpg,"(345, 512, 512)","(-176.059375, -327.959375, -1267.2)",tr-0109-0003,0
434,110,0.2890625,0.673828125,229.0,0.0073607985000087185,0.0073607985000087185,tr-0110-0000.jpg,"(306, 512, 512)","(-173.5408203125, -338.6408203125, -1181.7)",tr-0110-0000,1
435,110,0.208984375,0.451171875,183.0,0.0029296875,0.0029296875,tr-0110-0001.jpg,"(306, 512, 512)","(-173.5408203125, -338.6408203125, -1181.7)",tr-0110-0001,1
436,110,0.703125,0.228515625,146.0,0.0029296875,0.0029296875,tr-0110-0002.jpg,"(306, 512, 512)","(-173.5408203125, -338.6408203125, -1181.7)",tr-0110-0002,0
437,110,0.7890625,0.63671875,77.0,0.0029296875,0.0029296875,tr-0110-0003.jpg,"(306, 512, 512)","(-173.5408203125, -338.6408203125, -1181.7)",tr-0110-0003,0
438,110,0.400390625,0.251953125,135.0,0.0029296875,0.0029296875,tr-0110-0004.jpg,"(306, 512, 512)","(-173.5408203125, -338.6408203125, -1181.7)",tr-0110-0004,0
439,111,0.7269938650306749,0.583984375,252.0,0.003608151597185947,0.003608151597185947,tr-0111-0000.jpg,"(345, 512, 652)","(-185.839021530606, -296.95574255494324, -1224.3843924617718)",tr-0111-0000,1
440,111,0.8496932515337423,0.470703125,52.0,0.004799536090783174,0.004799536090783174,tr-0111-0001.jpg,"(345, 512, 652)","(-185.839021530606, -296.95574255494324, -1224.3843924617718)",tr-0111-0001,1
441,111,0.803680981595092,0.39453125,194.0,0.0029296875,0.0029296875,tr-0111-0002.jpg,"(345, 512, 652)","(-185.839021530606, -296.95574255494324, -1224.3843924617718)",tr-0111-0002,1
442,111,0.17484662576687118,0.626953125,240.0,0.0029296875,0.0029296875,tr-0111-0003.jpg,"(345, 512, 652)","(-185.839021530606, -296.95574255494324, -1224.3843924617718)",tr-0111-0003,0
443,111,0.848159509202454,0.46875,52.0,0.0029296875,0.0029296875,tr-0111-0004.jpg,"(345, 512, 652)","(-185.839021530606, -296.95574255494324, -1224.3843924617718)",tr-0111-0004,0
444,111,0.3726993865030675,0.712890625,311.0,0.0029296875,0.0029296875,tr-0111-0005.jpg,"(345, 512, 652)","(-185.839021530606, -296.95574255494324, -1224.3843924617718)",tr-0111-0005,0
445,111,0.3404907975460123,0.681640625,318.0,0.0029296875,0.0029296875,tr-0111-0006.jpg,"(345, 512, 652)","(-185.839021530606, -296.95574255494324, -1224.3843924617718)",tr-0111-0006,0
446,111,0.39263803680981596,0.66015625,315.0,0.0029296875,0.0029296875,tr-0111-0007.jpg,"(345, 512, 652)","(-185.839021530606, -296.95574255494324, -1224.3843924617718)",tr-0111-0007,0
447,111,0.31901840490797545,0.876953125,192.0,0.0029296875,0.0029296875,tr-0111-0008.jpg,"(345, 512, 652)","(-185.839021530606, -296.95574255494324, -1224.3843924617718)",tr-0111-0008,0
448,112,0.69140625,0.43359375,198.0,0.010277547985163745,0.010277547985163745,tr-0112-0000.jpg,"(306, 512, 512)","(-185.82890625, -349.12890625, -1180.3)",tr-0112-0000,1
449,112,0.6484375,0.2890625,198.0,0.005369435403454874,0.005369435403454874,tr-0112-0001.jpg,"(306, 512, 512)","(-185.82890625, -349.12890625, -1180.3)",tr-0112-0001,1
450,112,0.724609375,0.771484375,74.0,0.004450994894880506,0.004450994894880506,tr-0112-0002.jpg,"(306, 512, 512)","(-185.82890625, -349.12890625, -1180.3)",tr-0112-0002,1
451,112,0.396484375,0.283203125,129.0,0.0029296875,0.0029296875,tr-0112-0003.jpg,"(306, 512, 512)","(-185.82890625, -349.12890625, -1180.3)",tr-0112-0003,0
452,112,0.32421875,0.80078125,69.0,0.0029296875,0.0029296875,tr-0112-0004.jpg,"(306, 512, 512)","(-185.82890625, -349.12890625, -1180.3)",tr-0112-0004,0
453,112,0.326171875,0.80078125,69.0,0.004773283757126622,0.004773283757126622,tr-0112-0005.jpg,"(306, 512, 512)","(-185.82890625, -349.12890625, -1180.3)",tr-0112-0005,1
454,112,0.44921875,0.26953125,141.0,0.0029296875,0.0029296875,tr-0112-0006.jpg,"(306, 512, 512)","(-185.82890625, -349.12890625, -1180.3)",tr-0112-0006,0
455,113,0.271484375,0.5390625,206.0,0.004598131485637801,0.004598131485637801,tr-0113-0000.jpg,"(344, 512, 512)","(-192.9220703125, -333.1220703125, -1224.6)",tr-0113-0000,1
456,113,0.767578125,0.39453125,177.0,0.004130239147169416,0.004130239147169416,tr-0113-0001.jpg,"(344, 512, 512)","(-192.9220703125, -333.1220703125, -1224.6)",tr-0113-0001,1
457,113,0.34375,0.62109375,231.0,0.0029296875,0.0029296875,tr-0113-0002.jpg,"(344, 512, 512)","(-192.9220703125, -333.1220703125, -1224.6)",tr-0113-0002,1
458,114,0.6996644295302014,0.66015625,282.0,0.030126966966051258,0.030126966966051258,tr-0114-0000.jpg,"(341, 512, 596)","(-200.16152605606018, -342.3297408805922, -1242.3953750033475)",tr-0114-0000,1
459,114,0.7315436241610738,0.642578125,263.0,0.006184356898678412,0.006184356898678412,tr-0114-0001.jpg,"(341, 512, 596)","(-200.16152605606018, -342.3297408805922, -1242.3953750033475)",tr-0114-0001,1
460,114,0.28523489932885904,0.66796875,209.0,0.02490519805906998,0.02490519805906998,tr-0114-0002.jpg,"(341, 512, 596)","(-200.16152605606018, -342.3297408805922, -1242.3953750033475)",tr-0114-0002,1
461,114,0.8573825503355704,0.54296875,107.0,0.004551823014606426,0.004551823014606426,tr-0114-0003.jpg,"(341, 512, 596)","(-200.16152605606018, -342.3297408805922, -1242.3953750033475)",tr-0114-0003,1
462,114,0.6442953020134228,0.55859375,243.0,0.018132639951481493,0.018132639951481493,tr-0114-0004.jpg,"(341, 512, 596)","(-200.16152605606018, -342.3297408805922, -1242.3953750033475)",tr-0114-0004,1
463,114,0.11073825503355704,0.498046875,80.0,0.006511920024031878,0.006511920024031878,tr-0114-0005.jpg,"(341, 512, 596)","(-200.16152605606018, -342.3297408805922, -1242.3953750033475)",tr-0114-0005,1
464,115,0.234375,0.8125,303.0,0.004527384783805037,0.004527384783805037,tr-0115-0000.jpg,"(423, 512, 512)","(-165.1884765625, -353.1884765625, -26.899999999995202)",tr-0115-0000,1
465,115,0.169921875,0.47265625,208.0,0.004251537741821026,0.004251537741821026,tr-0115-0001.jpg,"(423, 512, 512)","(-165.1884765625, -353.1884765625, -26.899999999995202)",tr-0115-0001,1
466,115,0.142578125,0.76953125,123.0,0.00578711067668121,0.00578711067668121,tr-0115-0002.jpg,"(423, 512, 512)","(-165.1884765625, -353.1884765625, -26.899999999995202)",tr-0115-0002,1
467,116,0.29296875,0.3828125,103.0,0.0029296875,0.0029296875,tr-0116-0000.jpg,"(277, 512, 512)","(-143.3076171875, -307.6076171875, -1170.3)",tr-0116-0000,0
468,117,0.58203125,0.697265625,213.0,0.003974990823776322,0.003974990823776322,tr-0117-0000.jpg,"(295, 512, 512)","(-159.077734375, -304.177734375, -1215.4)",tr-0117-0000,1
